NU_INSCRICAO,NU_NOTA_MT
c227a7c44d82eb002eeb0f781cdfbdb811fbb730,573.306
33525baabdc26722af6154b04e87849668ce7bbd,503.089
f910dd4f00cd5960ea016c9072e81b5025eb695f,446.518
1af12f565c1a632fabe5a671a024fafa8198ae5e,456.29
795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,437.178
ac853a8e1e75e5d4656a84181ec3121790cba7e2,436.911
4e90d6bfddfa32fc47ea46d5c298cf9e649d6a2d,438.899
90760abd71b9ca614141f9f693db3a7447a3dc08,453.595
ead58f335570b8888edc510f4bf92953783bbda1,465.174
f32db80f2d9e769ddf76d0deb8862046f562ec39,441.822
fa6baa671257b7a761763e1f3d8b9207a57c0fde,532.084
9dd4dd007aff50518581e51b6ea8b3e68abc6496,468.78
66866f66b96843255c05e6932cc228868d385ccb,446.917
12c05e6694dce92588eece24fa662795854d0e98,559.604
d88f1075826faf5ddf8f32270d74b0d1a2949aff,454.641
8883072dbf172e931df857740ce4c52930a308e8,501.621
8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,435.724
2a1ca22bf393948843db24e7899eeeb38360115b,440.411
1c802d922400d908aeb9d4b258bf8540a05a2f7b,437.503
e161af051d5b91cd342da4b6e44de8a9c164591e,448.951
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,441.274
26482ca7572057986586e124bad404fa8e72a2ba,443.334
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,445.115
f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,435.302
6ba0970c9259e02024a065dcd69f4fabc00c8b95,437.288
e93eacd8df469abac6b8586456f9ff197a96df33,514.65
138a13848768a115b165f3c1cbda35120e2c2363,446.142
bc749e4f6557e7aeb95abc37d4262df75d58620d,450.989
0e6b6abfde009866bf29522e6b259475b73ecb1e,570.18
e642536b5a9228d12f9bd493673afd7e9a70dc32,458.042
c3b298659777c918a7ce057c20a160d4f6215afe,504.982
5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,439.606
02c903d4ac44a253f259d316685b263410973294,440.306
c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,451.133
46b452f03c9b95b3e79b25595f68ae5fba83d3f9,433.332
1148703f918a5899b28fb638828e465835b627b3,443.338
d9fda7faff740646b0df0ba950c87c2614cf463b,438.788
4488743f01a558be08be52d224dbe36c256d85c7,500.449
cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,578.267
2de646edd915b6649c3fbd3af51aaa00d09040dc,439.359
903f01fb1f4091b983ec30d668b8ac4e3619b37b,437.877
d2df9bf43957d71f39d125ebfed6f161ec23af1d,436.804
e9e2c8ef22e6099685f812d994e0931f6ef76cab,498.819
adb32b22dd73f09554d9320aa96fa254d12d2f0e,434.974
422056c7d98c9115eeba85237f4eede97c79fde1,542.631
d78f546dc4e0d0a1b75efe170d1b09c909f056ff,542.93
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,434.597
0e8ab7abfd8e10ca21229adb549fda15c89f2900,433.91
bd09ed12d305ce65e639ab1ea2b00fd940ad7843,433.819
8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,456.664
a1b620374ee2ad3ce65d317c8e3557358dcea2d1,504.289
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,490.088
87d03ec4a277f52567da9b37e0a5cd5801acbebd,469.677
bad18158e59d5af013e50a0c9a48f89f0dfd2e85,436.298
9419571d87eb01cd325465e4fd7cb9ca5a24876a,493.049
925804a89fd4ae9a587718ffd11b031087f07224,433.329
084d4e847b3809c6ee6622dd2e095156230f471b,578.432
2f9363be4f160bb39a25d9d1d92a446534b5af7a,436.059
3a162493c1f3d12207b68218e370d7c5c05564b9,435.008
13258e7a59216312cc745f270451992c43865f20,577.943
bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,470.193
ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,468.829
168abc621aaee610809422b479954a580336ede9,562.771
4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,463.715
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,436.142
1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,444.437
c0e186cfae2c2a170e142560a50bb3d77e47021c,441.478
4bb07d210a75447019c1825a8d73d57ab415bbb9,471.17
08de7daf059f3d2464a6654f29757bc6d742f85b,433.068
ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,434.026
571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,439.848
47117d7303f947c59e71db0307d7f18c4ad671c3,433.331
80815afce34e35e82a40ab5c949ef4218c64ffe4,444.626
db08f3cf9d08c25c991705c09c751c62e0a08a43,439.485
38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,474.034
deff0ff464f4ed41fc33703484efa2e7e210826e,438.461
b029471c912b96d1699362cd6eda2b078ad4fb3c,467.734
ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,438.958
d0d46be0bccba21473f35ad8cc0d89655492cbbf,443.846
0fd77200048ca50a61b9d8849d8d3c6aba72d878,445.992
e4ea611af2a1b071dd70fa440eb014dce4d97a64,438.971
a194c2856fdea1d6ad35721dd9be2887b752a709,446.85
fa45a48b608c8215168f38f71211b0cb75479004,496.425
2a39f204d782031179bb250c582662105a453897,449.932
aab19c63284de92d62c46216ac158870828324c5,481.64
f2ac3ed61e3e4761194e1730fb0663d2c7b89199,533.083
005652f674c6a487c826e00875fa0ac9aa651729,490.386
8505a36d40a5b9a6844205417be6a6ab9ceb488e,562.493
ebb006216b074271c27ad19c93d448f216df3bc9,437.794
c6c79fc0b4aacea5bd383e5c910e12f737024131,444.834
54a036550ed36355cea8e909ef95542fd3a00f77,437.741
788fc9cba5b5e882b44d1a535e776c006c764724,445.385
34368facff58fa65b7a8a98ab6d194eed27c6888,556.289
1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,436.208
cfe0f454f1fd932111f000ae3ef25a0674514ff5,438.934
d2d7ef02e00563bd23f416c7b932eb671ea7190d,433.881
72ec2b6edc3bf09a65f6b902dca52df42576e513,459.813
383bcc5d18fdc2df23442b93375defec142ec866,520.573
155b9450194d1f49f86a9a99db20e0350d55c14b,458.072
a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,481.912
15d21f8e7439106c7a8dc339a48913e4595e7f29,511.286
9c5587d4992a90fef29ca47e1203203e5fab4eba,433.941
e41ee5c6a8a821b0b8b729d169abfdc29023630b,488.642
a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,446.647
5755f53529f7de560778205a8de981b09e1c9adf,463.775
d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,446.675
3bae7f083b6a9ffa73681536a50bb03610a02385,440.863
54f1f468782f51711417a118176cfa01d04402be,458.07
6aa61681b73558caa69a609bf54a0e0cbeb7ab28,433.046
4d62a980bdb8a3966430ea4722d447db9cfd75c5,577.4
52035d9090e03bcf4462068cdda2580caf632d85,569.693
ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,436.881
f23f69e494720b1e2ca6974f99ecae716aa96e86,435.498
1a88dc9dcab61beb9827cc66291ec29ba440c5d6,562.734
a3f733ca84831467b4c5d162b737437866ff772f,434.31
20c42e9f018bb5ca1bc44158f0e86d161c7c886f,466.67
867bdd6d9526329e69f8c7ec310e7241894f70c0,436.119
69c5b1a335f5a1a7890fba18c645292cf84b3510,459.908
9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,449.358
867b2fbf177b95f1bd282985d7b117052853ad9f,524.574
5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,448.069
f829a8274c3a363c4c66810773993495b85ca03b,545.347
655ab05712f9bec21a959453151029215f91c325,439.443
8bb28fed3ea663f471fc2c1edc605131053cb460,436.384
7f5750eb2648d60f2bb176fa22fe20008ca4c224,433.897
e8028411cdbb6ce2c5ac367d10918bb614e6797d,434.222
62290729ef9644d05b5393134d45ea812e7581cc,549.677
93f3b61daa34ee7e4d08f26648645ebd6342c98b,443.451
ff694088105a9a8361f65d37dd82d8be0ef79674,434.018
c775775f0d4036c7dbb88e310018eedbb946a021,440.846
0753fb1c8fde85c5d77b94100e6f998ea604561f,436.269
6b442c9454ab62286098a6069da4871c4acb154d,476.008
9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,435.973
ba0a1509a6d7f5e0d3ff575cfc2a7691253bbb9b,452.486
ad210c0d8035360b6829ab8f3fceb21151f8e26b,433.643
e24280c0ecb02afb76d45689c87b4686e8e32997,434.94
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,438.87
9d3b50f88eb69fbd85859753a713439292712b02,433.731
9126fbd622afeb3d3a05299cff0e51391c6eee00,498.402
91cc4a0a71298cc458af1418b8ebb868a5c616cc,563.82
7a991331fe38b04bbec6093638cda44d2b67995d,482.626
4af42acd39ac1a491bf4a274c7a24bf8de5d9791,448.781
616bf36841f2ca3aea5539d905775ba04f212545,455.021
1c622d1913621a5098abd59c31fbba4bfd423bde,449.877
18ba94b28fffb9fb2096e9b37678a732ec4a0b54,501.651
f0421145a346f8df6360f005a6123106503aeeaf,434.404
be4421d74de2e2a781b4ab3af72b80253e1b4f38,469.264
a3c81deb318c4c5bbbf2fda4910a415a59389e65,513
9c363a85321c14b6ed7985872bb2775e3544efef,434.968
5da3ef6feef557c3214eab0cf4b871688e486661,463.423
056028a99ffb0a5ea756b5d92f7933810c3b8b85,440.178
021b04f7832e90614014f3d9cd175a45931211bd,452.338
9912e45a17a85c8a5322d583d6c374c19c520df1,445.015
df48244dd58500fb8eceb66186156576c6b70912,436.531
b86b5e64b7603332108f7a6bf4ad79f8122bddc6,438.215
890014a4e63d88574c62197a24fd43ba5749db83,578.342
8d9c0f51e833f4c3f095a80ef51d7b0ecce9bf9b,478.539
b3f0a6db10b01a26a21fb9362b23db86e43c23b1,452.14
b250c9d9d3f9e4d1e3c8ced8b9f6e0de0784e336,449.35
2feb95436ce339c2e183ce31d83b4fcbdf702933,542.378
9aa22de77bd2b2f9f4188ba0016b02c84f618d7c,486.946
f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,440.62
088ddc3eb6216ef7b6f98db7338d0137138f889c,468.925
82d4116534c92e184d5ae1041e3e6234ee631396,447.212
30edcfb2fedc1ac7f8d7da9d2005648ed3c759c0,440.601
d3b6eab5a3d56dc9823cf355b3ac1f647378fd4c,578.22
5014932633e0f6c5964dd933fd8b0bc65d43f237,440.976
0ea9e7457fac2c575c13ebc83ad29d0c470d353c,578.193
cb8ea4b4612b148ff0f94cf4cde040bffe252e42,455.584
4a4fe2160e898c6c2b5c57d62817575b2c034054,477.388
87a7f00b2e572ba6749d85373f4b3494695a7265,512.88
05cc0fefcd5249faea8b0be3650b1d3967f18bba,574.172
9c253b06f51da906ba681a7659bd042564902323,450.427
c54afd21afaa320e4f0c4d11afc55d63f3915d68,442.645
3f9534a746dac95485f528f762cb24dbfff94deb,443.259
7a6cfc0a6ff76f6067adc1ec538cd3c0ba5cb435,441.584
d2762f737c293db613a49d936643113735d7fd11,477.296
eceb6515af61f74dd9d89a3d2c79900083b99d04,433.15
2356b2e99600749b7f0bd7199c35bc2207efcbe6,434.494
02fa88556864a36adda160ab815fa92a6285172a,466.935
dbb64303619086dd97eb44f0617d393079fe5bd9,450.4
865bbf6fa8684f00f8118c42b0aac3d12b36a58b,437.049
88edad7187b988a101cf49812d982ba6d4219cd5,434.685
b5901275f251a35d91e966330f05cd665b01e08e,440.593
18f7d8c547d68867ef024276d1f3c99c9b20ab05,434.018
3f29447443c0548992388813832619adb5fc796b,439.687
8030565e2eeb236bd49a4f2d27d4220ea15ddc97,441.071
c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,448.901
ef7d59b75622d6b855f9225b249b6bd56cc2b9ee,498.042
c496a52296bd52d834abd5f43e9525da7d0f3552,436.675
fcd15a327d993cc96fec31ce55ebf9064afd83b1,435.036
92b4e9df7e28d6036a43a0ff7bd4acf4a5cd1e79,575.139
1859b3be527e2ea1721767083321d8b110990694,501.337
befd4aaff30d6c45237a045a244efdb4fac8a8e3,444.14
f3f833f413c690d52ac320fef0f2ec80d7175bb0,437.593
7250b0ab7d93e84edc4fbb9e28126b5aba1af90e,434.232
b4d889db37de191eb827d9faadadc72c999a8176,437.345
18e991f65f79c3b9e07a907705ff176f2309b69c,439.401
2e05aee2347152ecb166422fe7490d275dd39652,441.064
c913b6be8e2f1ef59c19883937f783d31ae6006e,439.636
7084653e30fef916deee87e5725e71f02acaafc8,564.244
9c02e42506311428329e6508a06c5a7349fc4449,442.002
d25fe8e0d24e9248b2dd134f5ac661ac66fa786e,578.094
f8784496be77efcbda293fbbbde36afd18aba1b0,573.786
ada2e2878d5ed58ca00ce59e26aa676678aaaed4,433.351
3fb6103573c5e57e41d666c1d2b2fa59c188d1c1,433.931
f71ecc896480baffcab5e5beec55ddda862e5c06,444.535
b3da61cc71fa0b77aaa6b116d38d8fb5abad559a,523.659
6ba74fced984a322a06c60b5bf892c85457dde3f,437.032
c3b255b4dbfc50d5cfe0493c336af4c3114c2077,434.518
b9c7ad78c52b5e13dc7df86f290c59fbf0351120,441.37
28c2105c3a17666cabb18b92e3e1be803c39fbc1,438.947
badade3f2d6776a6891e6920261f9314482ff045,442.257
5b25987155f88f3faae720d81dc2bc0581f5b7ab,567.122
c553275998939d9c3c9b62362e527a567639647e,525.438
d353444dafcdee6666e18c125dd1ce2306a216c9,514.64
1b800c0f31ed8caad8db65075f45b1292ca5727c,434.359
73db67467281416a1204cf2bab8bf48c766ee542,570.513
1975e79c117bc46c8ff697f592f2984f6f40cdd3,505.194
9d0eab599c10bb642d220356f300ddb2d846d513,497.184
6c9962b432e40191491d7e241f2650a52c2ca314,437.532
9ee6177f68d6de830576870643aa2c878135c8b0,435.303
bd2a97679eea9ef74c0b66cab807fc1d0204b03a,454.067
ce5c4761e58a04118a4d71de45dc2bf5b8abc1b5,434.129
efd674e11137c474e53638e0614721d600766555,435.758
85814f7c69ac604680480b874eb0524dbb24024b,453.046
4c963d0fa0182e8d45584865e832d4c9c5831ae9,442.367
7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,434.749
30a3ffb27305dd0a381e074fe3bac98f71197aa3,437.744
951480dc61127a3ee870a21cee0d1867d830ccb0,546.44
f4fd36df873daa6d08c79c6778de43327fa66b89,440.823
bca570a8646658c11027e66491a78cfec05ec6a4,438.364
7beb78f667f6db992cebc1c3f69b0a2b0c55bde3,448.4
ce68229bcbb485d2c7279f0b8d58a97cc66b3ff1,439.663
fe9dbaca4188c4d922c3bd6d3208c1f4e729c9f8,436.086
05977c507b4607d0dc251db788f40f37c43fe04c,434.366
8bb1dde7074b45aaa6e0f52a92f0a0f555d2cc58,443.291
aa14b8b4c1f79567f537862fceb202d3f9c3a653,436.537
c266ae78cd78c2cb8044422535552143741782ef,436.891
4fe366ad83dae670042477a8229997b93c30aed0,574.906
dbc11305ccaac7ef6665c2288f7aee4f55097da6,433.887
7230f7484eba6c7276583919d034149bb6c2ed62,435.429
03117561e1c1f213580c4d8e48a55152934acd9d,576.156
9f384617c6b0de2619e880b057d5f76d27d6abf4,468
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,444.507
e8f56cb57835ff4b0a5b5480464c29c544e4da36,442.882
5baffae676db9745909c63c78cbed1ffa2c59388,436.206
1c732ab6a728b56b4971b4c772bba6dce8ad212d,496.932
7cfb8c37201ba2d427383e3453bf4d17cf140c12,577.758
7eeafe18c6d134aa42553db26ab249ff70060dcd,440.644
2230bbbb96a5aa73b68c943891ce1a99199de906,531.672
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,476.706
b434f8f1723aa06a245cc52f60dbe0036d00d227,578.051
62aa292ddac5303a7e26b8e468ef64fccf5dcfb8,518.624
2c4f23f650e345057155d40f1ca7a3e989aec1ca,564.636
cb4b129f1c71091dc24fa5b869487e22951dd5da,451.086
9517e5c256bdf549cc3b44ca54fc9bb3a07fca39,578.356
2eb16e0139407006b1e4d4d2daccf58f224a2ee0,497.436
b35a59f5b501ddad0acc4aa350f63618fec52203,555.922
804b2ef7a75c29bd00b1aa83516be823077b2f50,436.445
b54748a3cdd15981638e22a2b22b1711a49f8acc,578.334
269fbaa1705061f0592ef69cbad55c4c8815e66a,434.839
c575ca76275c216572040c651f2dfd24012b1170,542.789
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,441.495
6a54a45c3a5752ac47c80a37bba1519d4417fbd5,435.124
e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,577.511
0027244961763bce90296b05ab1c58b25feecbea,458.41
30e497939546a84f7bc37d79fa1bb75ebe70d296,449.478
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,558.535
f5a04c09a2993dd3e9c5cce854bed3345672269b,434.898
f392f58168becc2a019d9c3be90bd199453c9fa9,441.46
630bbc85415c713b4f91983f9ee7cf583b7af917,575.432
45ad87c912eae27fd6d1d50d02d650f855275f04,447.889
5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,484.451
758122129c02619dcaa8a7c364110ab903af8856,440.424
81b33d71e5ebc917ec942db656d620964fada49d,450.041
5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,577.936
b8ecd588358daf3a277daabc9f91ee515907fe22,440.375
a3013ac15f97991ab38e430e23c8ba1fde1ec218,436.19
55d164170ddb6ebdac0ad6175a5f6b1344770b48,470.215
96341a5e96137b582a2f3c4e5dd992122c780385,548.783
ba0dfc459d22ba6011e456ab3dd024b435580dda,446.414
bd5c6578c9024c026c9c260bf3c3e53c1716ca22,438.024
9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,533.027
ab0b646f587f98aecc4c3ce454c34f6464410cea,436.967
ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,484.689
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,435.451
6b83905491fc04744a847d875533ec1ad6afb7b1,446.809
bad943af15660626bb9a592d55c071882b5908c8,477.796
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,439.149
c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,434.132
6309975a376ffb009c60cd0730d35b95991c672c,434.155
0c8e05069a6a81cf78f2372f5e340375e0f29f7f,443.092
d0c0ef316460a146fdb93b06ac40b136636181d5,577.557
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,433.634
664423eb165106f492462ac279fbd6711af138b5,433.819
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,520.167
26480f4cdac9b7db887a4027ca5ac7ab27171390,434.366
e43d38f6c5ef4b55bce2c20845038520151c82f7,436.642
5a26f420290529ea3015d01dc6c86908db34193e,437.75
18c64b4568c1f230965aead29ae1592fda01d05f,475.105
695da51f9d0b2180555486f36e73da51db3b8740,476.181
b29e693875a12afa6a3045497e683536257c9619,505.327
9fdbef2e51bba75416a1b325388c7c55df863ec2,575.63
c8a508005568418bee0adace08451488743d5789,546.991
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,434.4
af5998e9833b18559891a5c5c15da936edbc9ad4,433.96
d24d5848387771cb4ca766d4f811bba15081dcb6,434.901
16bafa9e1da859dec03f25e70beaeb3b0f53c401,444.268
03a46ad8bcd2201ae1e5707cafd2ff715657a407,435.289
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,455.95
e4521a6e4a1e442bc0d6a27685ca9d07df878399,470.479
1e1b06caeddac05fba544d2caab9bdef92292448,436.14
d6fcbd5b243909efcec1164b373141a90d51a4ec,492.356
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,453.49
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,530.014
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,443.221
3e18aea5e0898b4897982b585efcd5d41ffa2310,444.669
d495216a1ae9d009143f93fe516ca90b043cfe9c,436.9
50ad15cf445499a53f33dc97b68dd485a0b5be5d,438.587
d6317ea6ea09e751946b500ec15b68a389935cc8,435.586
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,574.439
4ed186e1854432164fb76a7752abe3f9b672fc44,435.718
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,515.934
c65b40029e4b7c845db8e38a9aedee2303926a1e,439.933
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,445.432
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,549.544
cc664dbabfc9fedfc92f66cd1c9149f3df584580,433.734
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,530.874
c41de1d66943f86e42cf66b3dec6cc196ac456b4,433.472
73f5617878676b211049c06a734395f316f7bce9,438.941
40ea1311a656cb310e7d7f55baad87f4ec644371,436.583
b794af00318eac2874056f5f23d8f64b2c82b9a6,444.247
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,433.69
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,475.737
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,442.292
c960037aaaff6addce26bd7b9bebb67d66815336,433.409
29175318e03e967d7db83010ffc193639e75fb60,460.744
aee562b057a663232ded7ad7dd99f532abd88f1c,459.257
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,440.939
fddd0c34d10074967156596c5bb565730c0516a6,489.104
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,433.298
0e218e7923ac1bf75819e9681926860fda5955c4,434.401
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,493.489
aa8a567bfed4d996f644d2ae4a0410059ed559a8,440.397
f3758a79f6787e87690a273be8877dd2559a2189,433.078
0115b0abcaa64883c780f4395816c763b0ba1dba,449.463
c9c320120b3e986326fd27c64ebafddcb8a34ae5,564.52
83e9189ad5e6803010e4a8d7786d83d51b4d072b,490.208
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,457.685
687448d804c924b64fb61ba94b1846007d6ab904,577.847
85d242dba50381621f3f44a46c8e19d4aa949196,433.883
e673f673a923826e58dbbaee41347fc6c7190f6c,438.458
d8bb747e90924ca2da4811a86d612a811ca55ee8,433.527
c6276f27d568361cee956964fb7149a64d477a72,537.868
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,510.313
d9d847916197466389658a31c9a071bf751b2231,433.862
f5cfb92ab9b6e8b882a01783c02a97c545773253,433.082
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,545.148
7aed648c2c983a53e6bf18a80ff3fda2809f2828,434.531
62980b7abb1768ca53fe76039d00c32db1111dd1,577.499
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,435.745
9beb191a3446fedd038a2acc53cc73a4d7addd98,435.094
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,447.079
e3dbb8a1df52dd191d1698da978426270fdab4c8,575.493
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,444.728
6e27fbdbe1c3535d01606cebf23168cbc867284a,450.96
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,439.319
7ac5b8119b46505883764b15158768249a19bc75,487.986
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,452.581
77b4afdddd5906c700007d523aad010af744828a,549.081
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,444.16
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,434.079
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,434.747
16c86751ae838343cf11f2b782cfd1a9351b7df9,434.799
f5e18a31e75145ed9947397f7e97f7cdd65997c9,448.275
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,573.846
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,441.055
58373722411945d7bdef5cb5ede4459a9edcba13,572.984
fbbedf651635cb20ab7d73c0df10349ec19406f4,478.234
ac0672791ab77daa1a88917319f6a81d48c039a2,440.14
18971261007a7df90081e682f530b0bb933c7b05,436.965
766e74a2b847193a0e72fd9ca7a5488467b4001f,575.815
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,575.086
a046d5f1275b3d7c4c80de122f5783110bb139de,543.167
c476c28c271114351f7df88e4ada53a02a6ab7fd,436.569
2383fd53d2062cf9eb760ee159e8599d784ea3ad,546.817
6cf4378e9b737cde762f847a4133c0f0a51af8fb,435.899
537e2b3126d1ac5dbbcfde55d0549dda561b575e,576.908
d5b0b6b1d308bc5598d17171b63c220429d65882,500.595
be5fcc60060c10729489eb296651f99cde7a1f78,443.124
889a6097b286730a6757ea174728eeb0a14fcc4f,506.918
bd7f9c8640412736f83101714c2d35721753de71,435.12
f77507705f197f08acf982853b4f481d7a9a0a0b,546.906
8005937a977eaf54535cec4e86fffe0622d86027,462.862
d548b75b88388dba356a5e7043d802523cebf7be,435.6
5aed9b781bc9d334def639b9e22fa0edd86c4104,434.186
8d273cc5ff9520947e212b4bab15a7bf125d51ae,555.415
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,476.464
6bb0347a27172b6da6a477b212ac453ee0b317d6,435.885
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,546.811
e095d83730d16bdca52edda499352823c0ae9a7d,443.86
7fb12a1d1f8106aa942787429c57962db62209f4,442.299
3e0fd99c643bac4c7354025cacbc04922c4d7af8,434.557
6bd7e53fde462120da3e1f3abc359dcd853f38a1,435.92
931c9b68503203e3dde2b2416193f56f3b3240b1,462.126
a15d809e0a87059fde96b0b69718e260119b680f,447.251
fce9f32ec22885e4680e8e992ec173aaa112d41e,466.586
41cdcbe8b3d19283983318846c677a4c15af4aaa,433.545
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,433.395
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,445.475
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,433.156
c809774e530a33dfb2e8131fb2859acb1d60fc16,528.268
17852911ec609b95147c2b36507cf41c374feee7,547.984
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,441.436
2818b1f99095fab6d1019efc123108c69504dfbb,441.589
3c7d52ad907c55f7334346a768b44288ebb5b72e,440.38
8bd427155d8fbac266279acd0e1cfbd04198f2c3,441.029
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,435.131
dee4340768896265cc860b2143a197f1e83857dc,452.294
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,522.32
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,508.298
03faf309404717170977dd61b95ff1814c40088c,435.584
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,437.686
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,470.628
ceb125e2a8f67106d58e63f317c812b764d3f725,492.807
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,434.447
e953271d07ef14f77f07eb72a93de203efa33b06,442.871
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,436.465
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,531.86
4abd3801858b276db1a70ee7e94c1d899b79e380,576.15
c59cbd8309df8defa64508ebcbeefbcab5b24b50,434.13
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,438.539
6dd26d0500fac7c3b12384dc9790d56647196ade,437.157
f99ef219338343ac35a138627ab44549fcc9247d,566.458
367a987b5a240cb3cd1ba4302f32f1e9adf75129,434.158
71b69bc0230f1d10277c460ca6226d6886d0799a,554.514
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,577.587
85ddb58c793932dc0b1244a67d490cfb45c64aa6,435.927
0683bd41ef13129ea73344ea989e0c2e93910ef2,522.15
bdda2058e08eea69e4c188395e34efa77d626279,434.863
e24c79803fab5038ccbe849262f642dcbca4a735,436.159
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,499.976
10ce02a9154cccd22497208b8e0195af192540a7,445.682
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,435.082
368c201123a334ce74cb5b5736cecdc4dcd7f43b,439.13
951544af1d2cc99f72def1e5050a514a7d869da7,435.556
